Año,Cód. Institución,Nombre Institución,Tipo Institución,Clasificación1,Clasificación2,Clasificación3,Clasificación4,Clasificación5,Clasificación6,Comuna donde se imparte la carrera o programa,Nombre Region,Cód. Carrera,Carrera Genérica,Nombre Programa,Horario,Tipo Programa,Area Conocimiento,Tipo Carrera,IngresoDirecto,Año Inicio Actividades,Nombre del Campus,Duración (en semestres),Título,Grado Académico,Promedio Puntaje (promedio matemáticas y lenguaje),Puntaje de corte (primer seleccionado),Puntaje de corte (promedio de la carrera),Puntaje de corte (último seleccionado),Promedio Puntaje NEM,Promedio Puntaje Ranking,Nº Alumnos Ingreso Via PSU o PDT,Nº Alumnos Ingreso Otra Via,Valor de matrícula,Valor de arancel,Valor del Título,Tipo Moneda,Vacantes,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula primer año extranjeros,Matrícula Primer Año,Matrícula total hombres,Matrícula total mujeres,Matrícula total extranjeros,Matrícula Total
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3859,"Antropología, Arqueología y similares",Antropología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1992,San Francisco,10.0,Antropólogo,Licenciado en Antropología,535.0,665.0,558.0,477.0,534.0,544.0,19.0,2.0,155000.0,2985000.0,96429.0,Pesos,20.0,9.0,12.0,0.0,21,49.0,47.0,0.0,96
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,31623,"Antropología, Arqueología y similares",Arqueología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,2015,San Francisco,9.0,Arqueólogo,Licenciado en Arqueología,537.0,637.0,549.0,483.0,527.0,543.0,23.0,6.0,155000.0,2985000.0,96429.0,Pesos,20.0,14.0,15.0,0.0,29,38.0,41.0,0.0,79
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,23656,Psicología,Psicología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,2012,San Francisco,10.0,Psicólogo(a),Licenciado (a) en Psicología,556.0,657.0,595.0,557.0,609.0,636.0,72.0,26.0,155000.0,3004000.0,96429.0,Pesos,70.0,34.0,64.0,0.0,98,125.0,299.0,0.0,424
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,14914,Sociología,Sociología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,2008,San Francisco,10.0,Sociólogo,Licenciado en Sociología,544.0,696.0,570.0,476.0,567.0,585.0,19.0,3.0,155000.0,2953000.0,96429.0,Pesos,20.0,5.0,17.0,0.0,22,37.0,42.0,0.0,79
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3876,"Trabajo Social, Servicio Social, Planificación Social y similares",Trabajo Social,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1996,San Francisco,10.0,Trabajador(a) Social,Licenciatura en Trabajo Social M/Desarrollo Familiar y Social,517.0,691.0,530.0,477.0,529.0,542.0,59.0,13.0,155000.0,2546000.0,96429.0,Pesos,45.0,14.0,58.0,0.0,72,60.0,215.0,0.0,275
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3874,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,1994,San Francisco,10.0,Licenciado en Ciencias Jurídicas,Licenciado en Ciencias Jurídicas,549.0,754.0,573.0,477.0,566.0,583.0,185.0,9.0,155000.0,4047000.0,96429.0,Pesos,170.0,69.0,125.0,0.0,194,329.0,542.0,5.0,871
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3894,Educación Diferencial,Pedagogía en Educación Diferencial,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2004,San Juan Pablo II,10.0,Profesor de Educación Diferencial M/ N.E.E.T. y Deficiencia Mental,Licenciado en Educación,534.0,748.0,573.0,481.0,575.0,609.0,86.0,31.0,155000.0,2557000.0,96429.0,Pesos,50.0,7.0,110.0,0.0,117,28.0,486.0,1.0,514
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3869,Educación Parvularia,Educación de Párvulos,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1992,San Juan Pablo II,8.0,Educador de Párvulos,Licenciado en Educación,523.0,642.0,556.0,507.0,568.0,598.0,56.0,21.0,155000.0,2550000.0,96429.0,Pesos,45.0,0.0,77.0,0.0,77,0.0,290.0,0.0,290
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3895,Pedagogía Básica y menciones,Pedagogía en Educación Básica,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2004,San Juan Pablo II,10.0,Profesor de Educación Básica,Licenciado en Educación,545.0,676.0,562.0,486.0,563.0,581.0,51.0,6.0,155000.0,2460000.0,96429.0,Pesos,35.0,9.0,48.0,0.0,57,27.0,176.0,0.0,203
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3893,Pedagogía Básica y menciones,Pedagogía en Educación Básica Intercultural en Contexto Mapuche,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2004,San Juan Pablo II,10.0,Profesor de Ed. Básica Intercultural en Contexto Mapuche,Licenciado en Ciencias de la Educación,583.0,672.0,589.0,542.0,571.0,586.0,11.0,3.0,155000.0,2460000.0,96429.0,Pesos,20.0,4.0,10.0,0.0,14,11.0,32.0,0.0,43
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3870,"Pedagogía en Biología, Química y similares",Pedagogía Media en Ciencias Naturales y Biología,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1992,San Juan Pablo II,10.0,Profesor de Ciencias Naturales y Biología,Licenciado en Educación,555.0,691.0,571.0,501.0,572.0,593.0,15.0,4.0,155000.0,2460000.0,96429.0,Pesos,20.0,5.0,14.0,0.0,19,12.0,33.0,0.0,45
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,14915,Pedagogía en Castellano y similares,Pedagogía en Lengua Castellana y Comunicación,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2008,San Juan Pablo II,10.0,Profesor en Lengua Castellana y Comunicación,Licenciado en Educación,535.0,635.0,549.0,482.0,540.0,559.0,35.0,3.0,155000.0,2460000.0,96429.0,Pesos,25.0,9.0,29.0,0.0,38,37.0,107.0,1.0,144
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,16479,Pedagogía en Educación Física y similares,Pedagogía en Educación Física,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2009,San Juan Pablo II,10.0,Profesor de Educación Física,Licenciado en Educación,516.0,611.0,518.0,478.0,502.0,513.0,39.0,11.0,155000.0,2460000.0,96429.0,Pesos,45.0,35.0,15.0,0.0,50,185.0,87.0,1.0,272
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,16482,Pedagogía en Historia y Geografía,"Pedagogía en Historia, Geografía y Ciencias Sociales",Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2009,San Juan Pablo II,10.0,"Profesor de Historia, Geografía y Ciencias Sociales",Licenciado en Educación,539.0,744.0,546.0,477.0,522.0,534.0,50.0,9.0,155000.0,2460000.0,96429.0,Pesos,25.0,36.0,23.0,0.0,59,98.0,70.0,0.0,168
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3886,Pedagogía en Inglés y similares,Pedagogía en Inglés,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2002,San Juan Pablo II,10.0,Profesor de Inglés,Licenciado en Educación,545.0,692.0,575.0,513.0,566.0,591.0,63.0,6.0,155000.0,2985000.0,96429.0,Pesos,55.0,25.0,44.0,0.0,69,101.0,207.0,0.0,308
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3877,Pedagogía en Matemáticas,Pedagogía Media en Matemática,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2000,San Juan Pablo II,10.0,Profesor de Matemáticas,Licenciado en Educación,553.0,694.0,584.0,497.0,594.0,622.0,28.0,6.0,155000.0,2460000.0,96429.0,Pesos,25.0,14.0,20.0,0.0,34,58.0,58.0,0.0,116
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,16483,Geografía,Geografía,Diurno,Programa Regular,Humanidades,Profesional con Licenciatura,Ingreso Directo,2009,San Juan Pablo II,10.0,Geógrafo,Licenciado en Ciencias Geográficas,518.0,669.0,543.0,489.0,520.0,536.0,11.0,2.0,155000.0,3377000.0,96429.0,Pesos,20.0,9.0,4.0,0.0,13,40.0,26.0,0.0,66
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3873,"Traducción, Intérprete y similares",Traducción Inglés Español,Diurno,Programa Regular,Humanidades,Profesional con Licenciatura,Ingreso Directo,1995,Monseñor Alejandro Menchaca Lira,10.0,Traductor en Inglés Español,Licenciado en Traducción,547.0,679.0,572.0,506.0,575.0,591.0,49.0,8.0,155000.0,2870000.0,96429.0,Pesos,40.0,18.0,39.0,1.0,57,45.0,106.0,1.0,151
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,23657,Fonoaudiología,Fonoaudiología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2012,San Francisco,10.0,Fonoaudiólogo(a),Licenciado (a) en Fonoaudiología,514.0,623.0,552.0,502.0,571.0,594.0,36.0,14.0,155000.0,3214000.0,96429.0,Pesos,40.0,11.0,39.0,0.0,50,53.0,215.0,0.0,268
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,23658,Kinesiología,Kinesiología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2012,San Francisco,10.0,Kinesiólogo(a),Licenciado (a) en Kinesiología,523.0,681.0,551.0,500.0,561.0,579.0,48.0,15.0,155000.0,3218000.0,96429.0,Pesos,40.0,30.0,33.0,0.0,63,140.0,185.0,0.0,325
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,23660,Nutrición y Dietética,Nutrición y Dietética,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2012,San Francisco,10.0,Nutricionista,Licenciado (a) en Nutrición y Dietética,526.0,662.0,558.0,502.0,582.0,604.0,46.0,9.0,155000.0,3078000.0,96429.0,Pesos,45.0,15.0,40.0,0.0,55,47.0,239.0,0.0,286
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,23655,Tecnología Médica,Tecnología Médica,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2012,San Francisco,10.0,Tecnólogo Médico,Licenciado en Tecnología Médica,590.0,713.0,670.0,658.0,698.0,772.0,22.0,30.0,155000.0,3214000.0,96429.0,Pesos,20.0,15.0,37.0,0.0,52,113.0,246.0,0.0,359
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,23659,Terapia Ocupacional,Terapia Ocupacional,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2012,San Francisco,10.0,Terapeuta Ocupacional,Licenciado (a) en Ciencias de la Ocupación Humana,535.0,678.0,606.0,565.0,628.0,676.0,40.0,23.0,155000.0,3214000.0,96429.0,Pesos,40.0,10.0,53.0,0.0,63,59.0,295.0,0.0,354
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,16488,Ingeniería Ambiental,Ingeniería en Recursos Naturales Renovables,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2009,San Juan Pablo II,10.0,Ingeniero en Recursos Naturales Renovables,Licenciado en Ciencias de los Recursos Naturales Renovables,547.0,696.0,552.0,484.0,543.0,558.0,33.0,7.0,155000.0,3155000.0,96429.0,Pesos,25.0,16.0,24.0,0.0,40,66.0,64.0,0.0,130
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3892,Ingeniería Civil Ambiental,Ingeniería Civil Ambiental,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2004,San Juan Pablo II,11.0,Ingeniero Civil Ambiental,Licenciado en Ciencias de la Ingeniería,521.0,692.0,553.0,477.0,567.0,591.0,13.0,10.0,155000.0,3483000.0,96429.0,Pesos,20.0,9.0,14.0,0.0,23,39.0,51.0,0.0,90
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,3890,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2003,San Juan Pablo II,10.0,Ingeniero Civil Informático,Licenciado en Ciencias de la Ingeniería,536.0,724.0,533.0,478.0,523.0,538.0,62.0,4.0,155000.0,3645000.0,96429.0,Pesos,50.0,57.0,9.0,0.0,66,204.0,28.0,0.0,232
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,26335,Ingeniería Civil en Obras Civiles y similares,Ingeniería Civil en Obras Civiles,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2013,San Juan Pablo II,11.0,Ingeniero Civil en Obras Civiles,Licenciado en Ciencias de la Ingeniería,551.0,695.0,562.0,481.0,552.0,578.0,60.0,14.0,155000.0,3554000.0,96429.0,Pesos,70.0,57.0,17.0,0.0,74,292.0,98.0,0.0,390
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,26337,Ingeniería Civil Geológica,Ingeniería Civil Geológica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2013,San Juan Pablo II,11.0,Ingeniero(a) Civil Geólogo(a),Licenciado en Ciencias de la Ingeniería,580.0,683.0,588.0,515.0,575.0,598.0,16.0,1.0,155000.0,3645000.0,96429.0,Pesos,30.0,13.0,4.0,0.0,17,62.0,32.0,0.0,94
2019,1052,U. CATÓLICA DE TEMUCO,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Temuco,Región de La Araucanía,13483,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2007,San Juan Pablo II,11.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería,549.0,703.0,557.0,475.0,549.0,569.0,46.0,10.0,155000.0,3645000.0,96429.0,Pesos,75.0,39.0,17.0,0.0,56,246.0,109.0,1.0,355
2019,1054,U. TECNOLÓGICA METROPOLITANA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,35833,Administración pública y similares,Administración Pública,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2016,Providencia,10.0,Administrador Público,Licenciado en Administración Pública,544.0,626.0,552.0,513.0,529.0,542.0,41.0,5.0,152100.0,2975400.0,148700.0,Pesos,30.0,26.0,20.0,1.0,46,66.0,63.0,2.0,129
2019,1054,U. TECNOLÓGICA METROPOLITANA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,3188,"Contabilidad, Auditoría y similares",Contador Público Auditor,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1993,Providencia,9.0,Contador Público y Auditor,Licenciado en Contabilidad y Auditoría,533.0,636.0,526.0,452.0,511.0,525.0,74.0,21.0,152100.0,2915900.0,230000.0,Pesos,80.0,40.0,55.0,3.0,95,195.0,212.0,7.0,407
2019,1054,U. TECNOLÓGICA METROPOLITANA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,3201,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1993,Providencia,10.0,Ingeniero Comercial,Licenciatura en Ciencias de la Administración de Empresas,548.0,653.0,547.0,497.0,533.0,553.0,136.0,10.0,152100.0,3187500.0,230000.0,Pesos,125.0,89.0,57.0,1.0,146,341.0,276.0,10.0,617
2019,1054,U. TECNOLÓGICA METROPOLITANA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,3204,Ingeniería en Comercio Internacional,Ingeniería en Comercio Internacional,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1993,Providencia,10.0,Ingeniero en Comercio Internacional,Licenciado en Comercio Internacional,538.0,673.0,538.0,456.0,525.0,542.0,81.0,8.0,152100.0,2975400.0,230000.0,Pesos,90.0,39.0,50.0,2.0,89,192.0,250.0,14.0,442
2019,1054,U. TECNOLÓGICA METROPOLITANA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,3200,"Ingeniería en Turismo,  Hotelería y similares",Ingeniería en Gestión Turística,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1993,Providencia,10.0,Ingeniero en Gestión Turística,Licenciado en Administración Turística,539.0,659.0,541.0,448.0,528.0,544.0,30.0,1.0,152100.0,2975400.0,230000.0,Pesos,25.0,9.0,22.0,0.0,31,45.0,87.0,0.0,132
2019,1054,U. TECNOLÓGICA METROPOLITANA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,3190,Ingeniería Agroindustrial,Ingeniería en Administración Agroindustrial,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1993,Providencia,10.0,Ingeniero en Administración Agroindustrial,Licenciado en Ciencias de la Administración,539.0,629.0,529.0,462.0,494.0,505.0,17.0,2.0,152100.0,2975400.0,230000.0,Pesos,30.0,13.0,6.0,1.0,19,69.0,53.0,2.0,122
2019,1054,U. TECNOLÓGICA METROPOLITANA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,3202,Arquitectura,Arquitectura,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1997,Casa Central,12.0,Arquitecto,Licenciado en Arquitectura,562.0,640.0,570.0,527.0,559.0,580.0,120.0,7.0,152100.0,3273300.0,178000.0,Pesos,100.0,69.0,58.0,3.0,127,303.0,251.0,5.0,554
2019,1054,U. TECNOLÓGICA METROPOLITANA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,3208,"Comunicación Audiovisual, Digital y similares",Diseño en Comunicación Visual,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1993,Casa Central,10.0,Diseñador y Comunicación Social,Licenciado en Arte y Ciencias de la Comunicación Social,537.0,706.0,539.0,440.0,523.0,539.0,82.0,8.0,152100.0,3187500.0,148700.0,Pesos,100.0,36.0,54.0,2.0,90,155.0,254.0,3.0,409
2019,1054,U. TECNOLÓGICA METROPOLITANA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,3207,Diseño Industrial y similares,Diseño Industrial,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1993,Casa Central,10.0,Diseñador Industrial,Licenciado en Artes y Ciencias del Diseño Industrial,530.0,642.0,515.0,440.0,482.0,497.0,29.0,1.0,152100.0,3273300.0,148700.0,Pesos,65.0,16.0,14.0,0.0,30,114.0,115.0,4.0,229
